TR (AÑOS),2,5,10,20,50,100,500,1000,10000
5,88.27331250074896,116.50926264454237,137.86893436420524,165.39740400975865,207.19653406485273,238.8163553068361,312.2353066039135,343.85512784589696,448.89390038495776
10,66.06695249806077,87.19976290292445,103.18611684047683,128.89691104167338,161.47165899849682,186.11350455939254,243.3300980771117,267.9719436380075,349.8303827166223
15,53.84774998207153,71.07200882968556,84.10165765417904,107.11133308626704,134.1804432023074,154.65743451577734,202.20353594528763,222.6805272587576,290.70362000173776
20,46.07330841496339,60.810759661663646,71.95921115739797,92.43832632478113,115.79928321075973,133.4711648935294,174.50400346227758,192.1758851450473,250.88060539656513
25,40.620279872319934,53.6134729995409,63.44244416482057,81.7914471360457,102.46173127201804,118.09819759413945,154.40494805223318,170.04141437435464,221.9846311545697
30,36.544505987012265,48.233982906438875,57.07673083246934,73.66428734967852,92.2806806708419,106.36343857058199,139.06258979148546,153.14534769122557,199.92725681186909
35,33.36023597296175,44.03116168122425,52.10340536038725,67.22813505835762,84.21798793718465,97.0703154915625,126.91249592476736,139.7648234791452,182.45933146672792
40,30.79018480256614,40.63902924234024,48.08939244883014,61.986827570619255,77.65210044983645,89.50242191573435,117.01801626084941,128.8683377267473,168.23425353776028
45,28.663545616538507,37.832142806839514,44.767918834114454,57.623906733462675,72.1865849463112,83.20282574576963,108.78174475807656,119.79798555753501,156.39314536930036
50,26.868828289319566,35.463349946054,41.96485459670351,53.9273603427376,67.55584962882709,77.86540378596959,101.80344722920158,112.1130013863441,146.36059898671857
55,25.329873659936265,33.43213049780533,39.56125118841251,50.74944799554275,63.57481723087104,73.27683452283361,95.80422105012443,105.50623834208697,137.73564216134037
60,23.992714409121614,31.667254637398234,37.47282020330032,47.98384293852269,60.11029016747785,69.28359337198266,90.58334380544261,99.75664700994743,130.22970064791215
65,22.817936786515055,30.11670135347069,35.63800360522255,45.551935524488215,57.06379260984489,65.77217631836845,85.99241711224867,94.70080082077223,123.629425323176
70,21.776018824705936,28.741505498376267,34.01069275645011,43.39426668102632,54.36083902540626,62.6567307511316,81.91919482123686,90.21508654696221,117.77344234279283
75,20.844367401388784,27.51184709656316,32.55560077799354,41.46497273146066,51.94397509736835,59.871034372707086,78.27709601395348,86.2041552892922,112.5372762058773
80,20.00536927631592,26.404478967474724,31.245218577978317,39.72806993408786,49.76812329499087,57.36313046651067,74.99819099893345,82.59319817045326,107.82326587439584
85,19.24507078783502,25.400984097131914,30.057752746731893,38.15490213923943,47.797385504113514,55.09164258372847,72.02838302821752,79.3226401078325,103.55363763193651
90,18.552260288939234,24.48656457335953,28.9756924672076,36.722345998428544,46.00279465786406,53.02318305518173,69.32402011193491,76.34440850925262,99.66563396332344
95,17.91781604898643,23.649180901082012,27.984791040742397,35.411522606417506,44.3607007857027,51.13049273875723,66.84946287109695,73.6192548241515,96.10801690954575
100,17.334233571991227,22.87892812410131,27.073327633087114,34.20685559136339,42.85159106468956,49.391081001215,64.5753064110666,71.11479634759206,92.83851169396911
105,16.795276892218553,22.167575580747602,26.231562653347645,33.09537112167725,41.45921292450851,47.78621500213961,62.477058882601966,68.80406096023309,89.82190691832653
