TR (AÑOS),2,5,10,20,50,100,500,1000,10000
5,7.356109375062413,9.70910522037853,11.48907786368377,13.783117000813222,17.26637783873773,19.901362942236343,26.01960888365946,28.65459398715808,37.40782503207981
10,11.011158749676795,14.533293817154075,17.19768614007947,21.48281850694556,26.911943166416137,31.018917426565427,40.55501634618528,44.66199060633458,58.305063786103716
15,13.461937495517882,17.76800220742139,21.02541441354476,26.77783327156676,33.54511080057685,38.664358628944335,50.55088398632191,55.6701318146894,72.67590500043444
20,15.357769471654464,20.270253220554547,23.98640371913266,30.81277544159371,38.59976107025324,44.490388297843126,58.16800115409252,64.05862838168242,83.62686846552171
25,16.92511661346664,22.338947083142042,26.434351735341906,34.079769640019045,42.69238803000752,49.20758233089144,64.33539502176383,70.85058932264776,92.49359631440406
30,18.272252993506132,24.116991453219438,28.53836541623467,36.83214367483926,46.140340335420944,53.181719285290995,69.53129489574273,76.57267384561278,99.96362840593454
35,19.460137650894357,25.684844314047478,30.393653126892563,39.21641211737528,49.12715963002438,56.62435070341146,74.03228928944762,81.5294803628347,106.43461002225794
40,20.526789868377428,27.09268616156016,32.05959496588676,41.32455171374617,51.76806696655763,59.66828127715623,78.01201084056628,85.91222515116488,112.15616902517353
45,21.49765921240388,28.37410710512963,33.57593912558584,43.21793005009701,54.1399387097334,62.40211930932722,81.58630856855741,89.84848916815126,117.29485902697526
50,22.39069024109964,29.552791621711666,34.97071216391959,44.939466952281336,56.296541357355906,64.887836488308,84.83620602433464,93.42750115528675,121.96716582226549
55,23.219050854941578,30.64611962298822,36.264480256044806,46.52032732924752,58.27691579496512,67.1704316459308,87.82053596261406,96.71405181357973,126.25767198122867
60,23.992714409121614,31.667254637398234,37.47282020330032,47.98384293852269,60.11029016747785,69.28359337198266,90.58334380544261,99.75664700994743,130.22970064791215
65,24.719431518724644,32.626426466259915,38.607837238991095,49.3479301515289,61.81910866066529,71.25319101156582,93.15845187160272,102.59253422250325,133.93187743344066
70,25.40535529549026,33.53175641477231,39.679141549191804,50.62664446119738,63.42097886297396,73.09951920965354,95.57239395810966,105.25093430478925,137.40234939992496
75,26.055459251735982,34.38980887070395,40.69450097249192,51.83121591432583,64.92996887171044,74.83879296588385,97.84637001744184,107.75519411161525,140.67159525734664
80,26.67382570175456,35.205971956632965,41.66029143730442,52.97075991211715,66.3574977266545,76.48417395534756,99.99758799857794,110.12426422727101,143.76435449919444
85,27.263850282766278,35.984727470936875,42.58181639120351,54.05277803058919,67.71296279749414,78.04649366028201,102.04020928997483,112.37374015276271,146.7009866452434
90,27.82839043340885,36.729846860039295,43.463538700811405,55.08351899764282,69.00419198679609,79.5347745827726,103.98603016790236,114.51661276387891,149.49845094498517
95,28.369875410895183,37.444536426713185,44.30925248117546,56.068244126827715,70.23777624402926,80.95661350303229,105.84498287923682,116.56382013823988,152.17102677344744
100,28.890389286652045,38.13154687350219,45.122212721811856,57.01142598560566,71.41931844114926,82.31846833535833,107.62551068511101,118.5246605793201,154.73085282328185
105,29.391734561382467,38.7932572663083,45.90523464335838,57.916899462935184,72.5536226178899,83.62587625374432,109.33485304455344,120.40710668040789,157.18833710707145
110,29.87548162242089,39.431740311651964,46.66077094213065,58.78797828509911,73.64483994339889,84.88362192840974,110.97926557172033,122.2180475567312,159.55247318505263
115,30.343007687600522,40.048813757499154,47.390972614275434,59.627546042897,74.69658274776637,86.09586895943687,112.56419187597672,123.96347808764723,161.8310872158576
